Distrito,Concelho,CodDistritoConcelho,P_IP_TOTAL,P_IP_Inef,Rate_Ineficiencia,Cap_PTD,Util_Media,N_PTDs,Ganho_LED,PFolga,PVE,D
Portalegre,Crato,1206,97.08420011901856,0.1,0.0010300337220413504,10770,0.34814814814814815,84,0.065,6458.808888888889,1108.8,5350.073888888888
Portalegre,Elvas,1207,411.17120097732544,6.180000000000001,0.015030235544976324,77230,0.42150769230769236,332,4.017,41102.80404923077,4382.4,36724.42104923077
Portalegre,Fronteira,1208,106.94160040664673,18.3,0.1711214338518783,12010,0.3730985915492958,71,11.895000000000001,6926.759042253521,937.1999999999999,6001.454042253522
Portalegre,Gavião,1209,134.1757012023926,29.41,0.21919020907994008,9700,0.41295081967213115,62,19.116500000000002,5238.826885245901,818.4,4439.543385245902
Portalegre,Marvão,1210,106.90400065612793,8.0,0.07483349501327971,10470,0.4584810126582278,82,5.2,5216.127493670886,1082.3999999999999,4138.927493670886
Portalegre,Monforte,1211,71.5793002204895,1.6400000000000001,0.022911651761727502,12785,0.36435643564356435,106,1.066,7476.566732673268,1399.2,6078.432732673268
Portalegre,Nisa,1212,150.74160053253175,27.24,0.1807065859972828,18603,0.3712820512820513,119,17.706,10760.356800000001,1570.8,9207.262800000002
Portalegre,Ponte de Sor,1213,375.74720193862913,15.31,0.04074547972948202,40840,0.4757209302325581,225,9.951500000000001,19698.632632558143,2970.0,16738.584132558142
Portalegre,Portalegre,1214,362.8256002807617,63.46,0.17490496798156852,77420,0.39345890410958906,294,41.249,43201.73871232877,3880.7999999999997,39362.18771232877
Portalegre,Sousel,1215,96.51500063323975,0.73,0.007563591102009361,15990,0.5227368421052632,95,0.4745,7020.922863157895,1254.0,5767.397363157896
Porto,Amarante,1301,462.912,1.4300000000000002,0.0030891400525369836,81793,0.612675,407,0.9295000000000001,29146.035827,5372.4,23774.565326999997
Porto,Baião,1302,392.66170017623904,92.52799999999999,0.23564304835045152,27880,0.5914516129032258,187,60.14319999999999,10479.102709677421,2468.4,8070.845909677422
Porto,Felgueiras,1303,796.9501010570526,239.602,0.3006486851337349,97735,0.6333431952662721,342,155.7413,32968.38658579882,4514.4,28609.72788579882
Porto,Gondomar,1304,1766.391300907135,37.459999999999994,0.021207079077417507,316215,0.4593086003372681,620,24.348999999999997,157296.75246880268,8184.0,149137.10146880266
Porto,Lousada,1305,636.8574000778199,0.0,0.0,82365,0.6026022304832713,277,0.0,30113.13390334573,3656.4,26456.73390334573
Porto,Maia,1306,2377.4975005111696,1530.4299999999998,0.6437146620221272,362640,0.4252198581560283,728,994.7794999999999,191763.20898723407,9609.6,183148.38848723407
Porto,Marco de Canaveses,1307,1307.0245003509522,991.25,0.7584020037373723,92935,0.6314246575342466,371,644.3125,31513.26549589041,4897.2,27260.37799589041
Porto,Matosinhos,1308,2963.4207001953127,2509.78,0.846919912462846,403940,0.4366023738872403,689,1631.3570000000002,209372.5301246291,9094.8,201909.0871246291
Porto,Paços de Ferreira,1309,519.6345000419617,22.34,0.04299175670244372,108525,0.614390243902439,298,14.521,38500.43487804878,3933.6,34581.35587804878
Porto,Paredes,1310,733.7159967117309,68.42999999999998,0.09326496942506406,119300,0.5906214689265538,379,44.47949999999999,44931.75005649716,5002.8,39973.42955649716
Porto,Penafiel,1311,1166.4726003074645,390.07200000000006,0.33440305404274645,114580,0.6330637254901962,418,253.54680000000005,38680.073666666656,5517.599999999999,33416.020466666654
Porto,Porto,1312,2526.37409992218,1030.52,0.4079047517276808,837600,0.42190917516218723,1144,669.838,445472.1648934198,15100.8,431041.2028934198
Porto,Póvoa de Varzim,1313,1579.7376000556947,1513.92,0.9583363717788485,118025,0.572315112540193,323,984.0480000000001,46439.308135048224,4263.599999999999,43159.75613504823
Porto,Santo Tirso,1314,799.5136000175476,331.77000000000004,0.4149647985884398,110070,0.5669794721407625,349,215.65050000000002,43849.56394134898,4606.8,39458.41444134898
Porto,Valongo,1315,1756.7446001319884,32.26,0.01836351168950582,188930,0.48968446601941745,419,20.969,88700.80072815534,5530.8,83190.96972815534
Porto,Vila do Conde,1316,1112.3129000930787,59.660000000000004,0.05363598677585024,173155,0.5118415841584159,518,38.779,77764.90485544555,6837.599999999999,70966.08385544554
Porto,Vila Nova de Gaia,1317,2324.996098571777,137.71999999999997,0.05923450799964785,763920,0.4178742038216561,1310,89.51799999999999,409121.73515923566,17292.0,391919.25315923564
Porto,Trofa,1318,503.72040001678465,132.13,0.262308217010066,84735,0.5134297520661157,249,85.8845,37931.167561983464,3286.7999999999997,34730.25206198346
Santarém,Abrantes,1401,901.7118026924134,239.02,0.26507360698430726,90503,0.43002557544757036,399,155.363,47457.643717647064,5266.8,42346.20671764706
Santarém,Alcanena,1402,349.4477004432678,80.57,0.23056382943083747,32230,0.4693396226415094,129,52.3705,15734.929245283021,1702.8,14084.499745283023
Santarém,Almeirim,1403,364.7907002868652,0.9,0.002467168157774459,50955,0.6076767676767676,213,0.5850000000000001,18391.56387878788,2811.6,15580.54887878788
Santarém,Alpiarça,1404,104.12400000000001,1.28,0.012293035227229071,20130,0.6112222222222222,93,0.8320000000000001,7200.008933333334,1227.6,5973.240933333334
Santarém,Benavente,1405,488.84640006828306,127.97999999999999,0.2618000254929227,91763,0.5057751937984496,319,83.187,41723.426820155044,4210.8,37595.81382015504
Santarém,Cartaxo,1406,312.8148001098633,12.024999999999999,0.03844127578291281,54635,0.5850684931506849,239,7.816249999999999,20856.200246575347,3154.7999999999997,17709.216496575347
Santarém,Chamusca,1407,296.65210001373293,87.405,0.2946380625519043,32470,0.5078260869565218,200,56.813250000000004,14702.416,2640.0,12119.229249999999
Santarém,Constância,1408,126.34080038070678,11.010000000000002,0.08714524497884464,10340,0.5170731707317073,42,7.156500000000001,4593.986341463415,554.4,4046.7428414634146
Santarém,Coruche,1409,426.67120000457766,127.76,0.2994343185071533,52710,0.4889814814814815,345,83.04400000000001,24780.923222222227,4554.0,20309.96722222223
Santarém,Entroncamento,1410,223.46030000305174,0.07,0.0003132547481545672,51370,0.38999999999999996,104,0.045500000000000006,28828.844000000005,1372.8,27456.089500000006
Santarém,Ferreira do Zêzere,1411,260.66020067977905,59.904,0.22981644241727583,20815,0.5558267716535433,135,38.9376,8505.828488188976,1782.0,6762.766088188975
Santarém,Golegã,1412,122.76020000457763,34.5,0.28103571026043883,22205,0.6455681818181819,95,22.425,7240.545840909091,1254.0,6008.970840909091
Santarém,Mação,1413,289.5822011604309,46.74,0.16140494758552396,23785,0.3799367088607595,159,30.381000000000004,13568.34894936709,2098.7999999999997,11499.92994936709
Santarém,Rio Maior,1414,464.0577000427246,1.2800000000000002,0.002758277688059381,44635,0.5764035087719298,230,0.8320000000000002,17394.65103508772,3036.0,14359.48303508772
Santarém,Salvaterra de Magos,1415,382.56900017929075,29.57,0.07729324641082272,49100,0.6215217391304347,252,19.2205,17096.620000000003,3326.4,13789.440500000002
Santarém,Santarém,1416,1166.7108000106812,219.45800000000003,0.18809974159662438,155442,0.5357679180887371,654,142.64770000000001,66388.27021433448,8632.8,57898.11791433448
Santarém,Sardoal,1417,131.82560066986085,14.23,0.1079456488549374,8623,0.41413793103448276,60,9.249500000000001,4647.737531034482,792.0,3864.9870310344822
Santarém,Tomar,1418,358.30960009002683,7.07,0.01973153942351428,67800,0.5761861861861862,356,4.5955,26435.810450450448,4699.2,21741.205950450447
Santarém,Torres Novas,1419,842.5638005599976,520.23,0.6174369224671613,83746,0.5113815789473685,358,338.14950000000005,37646.25122631579,4725.599999999999,33258.80072631579
Santarém,Vila Nova da Barquinha,1420,172.70660037994384,20.495,0.11866946575818335,16360,0.45,55,13.321750000000002,8278.160000000002,726.0,7565.481750000001
Santarém,Ourém,1421,1366.6942023811341,755.01,0.5524352109525142,91623,0.5737380952380953,442,490.7565,35930.96294,5834.4,30587.31944
Setúbal,Alcácer do Sal,1501,249.5492017211914,18.025,0.0722302450806411,47360,0.4217479674796748,262,11.716249999999999,25195.134959349594,3458.4,21748.451209349594
Setúbal,Alcochete,1502,284.9573014030457,36.730000000000004,0.12889650421011262,53815,0.5325806451612903,128,23.874500000000005,23141.838774193548,1689.6,21476.11327419355
Setúbal,Almada,1503,2798.4023033409117,2464.555,0.8807007473720474,260800,0.6098384201077199,567,1601.96075,93613.80883303411,7484.4,87731.36958303412
Setúbal,Barreiro,1504,532.7178000068665,101.095,0.18977214577529966,121315,0.5463681592039802,221,65.71175,50629.75902487562,2917.2,47778.27077487562
Setúbal,Grândola,1505,499.2354012680054,180.73499999999999,0.3620236055795565,74680,0.45984848484848484,335,117.47775,37111.433939393944,4422.0,32806.91168939394
Setúbal,Moita,1506,480.870100025177,62.559999999999995,0.13009750449596374,82190,0.5958986175115207,223,40.664,30556.045216589864,2943.6,27653.109216589866
Setúbal,Montijo,1507,1459.3536000595093,1398.4149999999997,0.9582427452421233,125735,0.5338904109589041,376,908.9697499999999,53917.78604383562,4963.2,49863.55579383562
Setúbal,Palmela,1508,835.8352026481629,151.695,0.18148912551109025,159045,0.5652846975088968,579,98.60175,63608.151661921715,7642.799999999999,56063.95341192171
Setúbal,Santiago do Cacém,1509,539.6899027824402,62.5,0.11580724352590863,71985,0.44074168797953966,405,40.625,37037.55282352941,5346.0,31732.17782352941
Setúbal,Seixal,1510,1263.3554011383058,278.01,0.22005684208062753,224705,0.6172629310344828,480,180.7065,79122.69843534482,6336.0,72967.40493534482
Setúbal,Sesimbra,1511,806.6311033515931,122.87499999999999,0.15233109594887692,102445,0.5457818181818181,284,79.86874999999999,42809.791105454555,3748.7999999999997,39140.85985545455
Setúbal,Setúbal,1512,1250.224663181305,314.125,0.25125484183033286,224490,0.5237362637362637,560,204.18125,98363.13046153847,7392.0,91175.31171153847
Setúbal,Sines,1513,267.43590155029295,52.23,0.1952991340999063,43105,0.39816326530612245,152,33.9495,23866.798653061225,2006.3999999999999,21894.348153061223
Viana do Castelo,Arcos de Valdevez,1601,868.3926001052856,422.82,0.48689958890568213,53053,0.47197231833910036,307,274.833,25772.376387543252,4052.3999999999996,21994.809387543253
Viana do Castelo,Caminha,1602,484.1245004348755,177.7,0.3670543420966653,32991,0.5678947368421052,141,115.505,13115.137957894738,1861.1999999999998,11369.442957894738
Viana do Castelo,Melgaço,1603,315.7371000137329,103.445,0.32763017078290985,20531,0.4746280991735537,133,67.23925,9923.49765619835,1755.6,8235.13690619835
Viana do Castelo,Monção,1604,541.0615999603272,235.29499999999996,0.43487654643621493,38983,0.5697126436781609,199,152.94174999999998,15431.980650574715,2626.7999999999997,12958.122400574715
Viana do Castelo,Paredes de Coura,1605,365.54780000305175,31.270000000000003,0.08554284829436519,18670,0.4771296296296296,118,20.3255,8981.03062962963,1557.6,7443.75612962963
Viana do Castelo,Ponte da Barca,1606,400.3812001342774,153.09500000000003,0.3823730983089515,25265,0.5086666666666667,128,99.51175000000002,11420.453733333332,1689.6,9830.365483333331
Viana do Castelo,Ponte de Lima,1607,1004.5833001422882,491.18000000000006,0.4889390456027189,74288,0.5657027027027027,384,319.26700000000005,29682.031411891894,5068.8,24932.498411891895
Viana do Castelo,Valença,1608,329.7023002052307,56.87999999999999,0.1725192695489044,31631,0.5480303030303031,144,36.971999999999994,13152.553206060604,1900.8,11288.725206060604
Viana do Castelo,Viana do Castelo,1609,2013.3150012130739,1188.1799999999998,0.5901610027661299,152422,0.5587401574803149,527,772.3169999999999,61877.091099212616,6956.4,55693.00809921262
Viana do Castelo,Vila Nova de Cerveira,1610,301.0722000656128,117.16999999999999,0.38917575244232144,22211,0.5566981132075471,111,76.1605,9058.483950943399,1465.2,7669.444450943399
Vila Real,Alijó,1701,260.5790998878479,9.73,0.03733990947158751,19890,0.523931623931624,135,6.3245000000000005,8711.48,1782.0,6935.8045
Vila Real,Boticas,1702,186.742,10.540000000000001,0.05644150753445931,12150,0.5347674418604651,87,6.851000000000001,5200.369534883721,1148.3999999999999,4058.820534883721
Vila Real,Chaves,1703,988.2458002777099,196.155,0.19848806839844693,97208,0.5354871794871795,400,127.50075000000001,41542.013275897436,5280.0,36389.514025897435
Vila Real,Mesão Frio,1704,107.45830014038086,30.12,0.28029477444415163,7020,0.5733333333333334,37,19.578000000000003,2755.584,488.4,2286.7619999999997
Vila Real,Mondim de Basto,1705,170.45,0.6699999999999999,0.00393077148723966,13195,0.5077011494252873,91,0.43549999999999994,5976.212666666667,1201.2,4775.448166666667
Vila Real,Montalegre,1706,397.4696000289917,24.33,0.06121222855339214,29446,0.5129319371727749,205,15.814499999999999,13194.829683769634,2706.0,10504.644183769635
Vila Real,Murça,1707,176.98440002250672,2.43,0.013730023661356495,12035,0.4567901234567901,82,1.5795000000000001,6014.528395061729,1082.3999999999999,4933.707895061729
Vila Real,Peso da Régua,1708,300.3983002204895,72.57999999999998,0.24161255222392056,25850,0.5980769230769231,112,47.17699999999999,9558.534615384615,1478.3999999999999,8127.311615384615
Vila Real,Ribeira de Pena,1709,250.43250007247923,45.7,0.18248430210445402,11123,0.5463333333333333,92,29.705000000000002,4642.443586666666,1214.3999999999999,3457.7485866666666
Vila Real,Sabrosa,1710,197.1697000312805,51.29,0.2601312473055594,14550,0.5082222222222222,101,33.3385,6582.937333333333,1333.2,5283.075833333333
Vila Real,Santa Marta de Penaguião,1711,166.5115001335144,24.61,0.14779759944668622,8350,0.5903636363636363,61,15.996500000000001,3146.826545454546,805.1999999999999,2357.623045454546
Vila Real,Valpaços,1712,530.1517001266479,152.02,0.28674811372609754,31680,0.5859605911330049,208,98.81300000000002,12067.426995073893,2745.6,9420.639995073892
Vila Real,Vila Pouca de Aguiar,1713,429.10700007247925,63.13,0.14711948299453725,26576,0.563780487804878,167,41.0345,10665.532175609758,2204.4,8502.166675609758
Vila Real,Vila Real,1714,1304.3656001091003,816.61,0.6260591355151476,117078,0.5690514905149051,397,530.7965,46418.22242601627,5240.4,41708.618926016265
Viseu,Armamar,1801,149.0627000274658,28.13,0.18871253502597804,14035,0.6096511627906976,88,18.2845,5040.262255813954,1161.6,3896.9467558139536
Viseu,Carregal do Sal,1802,205.03780000686646,0.62,0.0030238326785560366,18345,0.48229885057471267,89,0.403,8737.449379310345,1174.8,7563.052379310345
Viseu,Castro daire,1803,439.0704999771118,36.805,0.08382480718226025,29210,0.5483157894736842,200,23.92325,12138.20012631579,2640.0,9522.12337631579
Viseu,Cinfães,1804,479.64900001716614,119.55799999999999,0.24926143908508333,27230,0.5846511627906977,177,77.7127,10405.152930232558,2336.4,8146.465630232558
Viseu,Lamego,1805,487.2652004051208,37.06,0.0760571449986325,41770,0.58234375,195,24.089000000000002,16049.861437499998,2574.0,13499.950437499998
Viseu,Mangualde,1806,660.1156002693176,332.12,0.5031239980762459,35251,0.5671844660194175,214,215.87800000000001,14036.605957281552,2824.7999999999997,11427.683957281553
Viseu,Moimenta da Beira,1807,299.69310012435915,35.98499999999999,0.12007283445987858,26660,0.5225531914893617,144,23.390249999999995,11710.433361702128,1900.8,9833.023611702129
Viseu,Mortágua,1808,252.73480035400388,6.12,0.024215106077310124,20616,0.4885294117647059,138,3.978,9700.919435294118,1821.6,7883.297435294116
Viseu,Nelas,1809,390.8024000415802,127.87999999999998,0.32722419306123485,22790,0.5525619834710743,122,83.12199999999999,9381.343404958678,1610.3999999999999,7854.065404958677
Viseu,Oliveira de Frades,1810,324.0481996917725,71.97000000000001,0.22209658954580305,20981,0.5017391304347826,142,46.78050000000001,9617.690400000001,1874.3999999999999,7790.070900000002
Viseu,Penalva do Castelo,1811,270.3733999633789,49.587,0.1834019175211629,15278,0.5179338842975206,121,32.231550000000006,6775.805626446281,1597.2,5210.837176446282
Viseu,Penedono,1812,119.44289999580384,13.73,0.11495032354775671,8105,0.43440677966101693,60,8.9245,4217.402406779662,792.0,3434.326906779662
Viseu,Resende,1813,305.7331000328064,101.10500000000002,0.330696937914642,13990,0.6203157894736842,98,65.71825000000001,4886.839536842106,1293.6,3658.957786842106
Viseu,Santa Comba Dão,1814,342.7148000030518,136.01999999999998,0.3968897754015548,21080,0.5194392523364486,108,88.413,9319.80291588785,1425.6,7982.615915887851
Viseu,São João da Pesqueira,1815,206.93360052871702,47.58000000000001,0.22992882682383492,17385,0.44816,128,30.92700000000001,8826.239328,1689.6,7167.566327999999
Viseu,São Pedro do Sul,1816,566.9703997879028,136.49499999999998,0.24074449045498886,34552,0.4948117154811716,249,88.72174999999999,16058.844358158996,3286.7999999999997,12860.766108158998
Viseu,Sátão,1817,279.0663000144959,0.8700000000000001,0.0031175387352568498,21899,0.5640140845070423,143,0.5655000000000001,8783.84311830986,1887.6,6896.80861830986
Viseu,Sernancelhe,1818,173.59180005264284,0.0,0.0,12725,0.5497619047619048,87,0.0,5270.93738095238,1148.3999999999999,4122.537380952381
Viseu,Tabuaço,1819,171.93280057144165,18.279999999999998,0.10632060862874317,9130,0.4994117647058824,70,11.882,4204.74094117647,924.0,3292.62294117647
Viseu,Tarouca,1820,169.39780028152467,28.64,0.1690694917667335,11820,0.61921875,66,18.616,4140.7676249999995,871.1999999999999,3288.1836249999997
Viseu,Tondela,1821,769.8268988304138,116.075,0.15078064974912017,46645,0.5304074074074074,274,75.44875,20151.814762962964,3616.7999999999997,16610.463512962964
Viseu,Vila Nova de Paiva,1822,145.00960006713868,20.555,0.14174923584702767,11995,0.5209333333333334,79,13.36075,5286.692293333333,1042.8,4257.253043333332
Viseu,Viseu,1823,2249.2599017887114,692.979,0.30809200815295396,228706,0.5371707953063886,789,450.43635000000006,97383.67080156454,10414.8,87419.30715156454
Viseu,Vouzela,1824,178.892,0.0,0.0,20160,0.5204195804195805,150,0.0,8894.873958041957,1980.0,6914.873958041957
